"Address","Content Type","Status Code","Status","""dunnam"" in HTML","""dunnam"" in Page Text","""dunnam"" in Content Area"
"https://www.dunhamlaw.com/attorneys/jessica-lieck/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/alex-joyner-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/julie-aaron/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/makayla-maxwell-stallcup/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/dante-bria/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/justin-fischer/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/stephanie-gramada/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/sara-thornburg/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/rodney-ramsey/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/deborah-sandheinrich/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/caitlin-meriwether/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/ajaleigh-haley/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/leigh-gonnet/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/jeremiah-alvarez/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/jd-schmidt/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/calla-mears/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/joseph-lindberg-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/danielle-saenz/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/jeff-archer/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/frank-cyprian-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/ben-florey-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/tim-rusk/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/ryan-church-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/robert-butler/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/fred-howey-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/joseph-lopez-iii/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/robert-buford-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/terence-bajuk/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/george-steele/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/lacey-holloman/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/leo-gonzalez/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/jeremy-sims/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/chris-parks-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/lindneshia-hudson/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/will-clark-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/willis-ray/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/kathy-ehmann-clardy-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/dean-godfrey/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/kaleb-moore/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/brett-hiser-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/zach-hundt/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/natnael-niguisse/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/matthew-arnold-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/matt-shanks/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/remington-giller/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/robert-cowie-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/rick-chittum/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/mary-vanravenswaay/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/caleb-weeldreyer/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/tony-pollreisz-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/ian-mayfield/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/alec-comerford/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/thad-thomason-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/jamil-wilkerson/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/clayton-littlefield-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/alexandra-schooley-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/christopher-wilkes/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/vanessa-botello/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/perry-sims-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/kaylyn-foreman/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/amanda-arrington/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/weston-jones/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/edward-castillo/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/allan-ayers-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/robert-leahey/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/mary-anne-churu/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/jeff-casey-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/michael-chavarria/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/casey-kellum/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/abby-keese/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/attorneys/yancarlo-villa-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/law-offices/midland-law-office/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/law-offices/denton-law-office/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/law-offices/el-paso-law-office/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/law-offices/abilene-law-office/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/law-offices/plano-law-office/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/law-offices/austin-law-office/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/law-offices/lubbock-law-office/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/law-offices/dallas-law-office/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/law-offices/georgetown-law-office/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/law-offices/fort-worth-law-office/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/law-offices/amarillo-law-office/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/law-offices/san-marcos-law-office/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/law-offices/houston-law-office/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/law-offices/san-antonio-law-office/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/law-offices/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/law-offices/corpus-christi-law-office/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/law-offices/nashville-law-office/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tn/bail-bonds/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tn/bail-bonds/robertson-county/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tn/bail-bonds/davidson-county/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tn/bail-bonds/rutherford-county/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tn/bail-bonds/sumner-county/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tn/bail-bonds/williamson-county/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tn/bail-bonds/cheatham-county/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tn/bail-bonds/wilson-county/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tn/bail-bonds/montgomery-county/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tn/attorneys/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tn/drug-possession/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tn/memphis-criminal-attorneys/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tn/sex-crimes-lawyers/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tn/domestic-violence/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tn/law-offices/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tn/dui/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/resources/williamson-county-resources/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/resources/collin-county-resources/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/resources/hays-county-resources/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/resources/dallas-county-resources/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/resources/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/resources/tarrant-county-resources/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/resources/travis-county-resources-2/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/resources/bastrop-county-resources/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/resources/travis-county-resources/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/texas-bail-bond-laws/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/rules-for-the-falsely-accused/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/child-abuse-defense-articles/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/evaluating-a-child-after-recanting-false-allegations/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/dwi-defense-articles/drivers-license/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/dwi-defense-articles/wacos-recent-no-refusal-weekend-arrests-a-defense-attorneys-perspective/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/domestic-violence-defense-articles/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/court-ordered-child-evaluations/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/sex-defense-articles/child-sex-offender-registration/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/child-abuse-defense-articles/basic-laws-specific-to-false-allegations-of-abuse-cases/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/child-abuse-defense-articles/child-abuse-and-neglect-reporting-requirements-in-texas/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/dwi-defense-articles/dwi-consequences-in-texas-what-you-need-to-know/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/consequences-on-professional-licenses/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/sex-defense-articles/child-witness-suggestibility-in-trial/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/dwi-defense-articles/blood-alcohol-content-bac-chart/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/domestic-violence-defense-articles/what-is-not-domestic-violence/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/sex-defense-articles/retaining-the-proper-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/sex-defense-articles/10-key-facts-about-child-sexual-assault-charges-in-texas/","text/html; charset=UTF-8","200","","0","0","0"
